transaction_id,timestamp,amount,sender_account,beneficiary_account,is_fraud_ground_truth,is_fraud_label,fraud_pattern
TX0000591,2026-01-15 22:16:14.081262684,1460.72,A029,A015,0,0,normal
TX0004692,2026-01-15 22:32:59.625635740,469.2,A006,A025,0,0,normal
TX0004349,2026-01-15 22:43:03.227549920,609.91,A022,A006,0,0,normal
TX0001939,2026-01-15 22:44:11.280723025,374.3,A024,A007,0,0,normal
TX0003670,2026-01-15 23:04:18.834862641,9724.82,A030,A003,1,1,circular
TX0003536,2026-01-15 23:26:10.922636159,444.92,A019,A013,0,0,normal
TX0004896,2026-01-15 23:49:03.366240205,1164.82,A005,A019,0,0,normal
TX0003532,2026-01-15 23:59:09.000852379,9746.54,A003,A013,1,0,repeated_pair
TX0004867,2026-01-16 00:19:47.473303037,879.43,A025,A008,0,0,normal
TX0000017,2026-01-16 00:39:41.258229386,355.4,A013,A025,0,0,normal
TX0005849,2026-01-16 01:09:25.538416264,86.81,A027,A015,0,0,normal
TX0001987,2026-01-16 01:36:22.728475125,517.87,A020,A012,0,0,normal
TX0001826,2026-01-16 02:17:19.470790832,690.13,A016,A001,0,0,normal
TX0003057,2026-01-16 04:02:16.639352060,1017.56,A021,A014,0,0,normal
TX0003193,2026-01-16 04:36:27.193035342,178.62,A020,A004,0,0,normal
TX0003482,2026-01-16 04:39:18.709930650,776.92,A010,A009,0,0,normal
TX0003898,2026-01-16 05:03:29.458414829,48.06,A013,A001,0,0,normal
TX0003037,2026-01-16 05:26:53.248903030,526.1,A023,A015,0,0,normal
TX0002380,2026-01-16 06:02:22.253742815,149.81,A001,A022,0,0,normal
TX0004678,2026-01-16 06:53:50.136395401,1276.9,A013,A006,0,0,normal
TX0002221,2026-01-16 06:58:24.742243503,733.49,A016,A022,0,0,normal
TX0000679,2026-01-16 07:04:17.868483068,955.43,A014,A019,0,0,normal
TX0000478,2026-01-16 07:09:12.810839908,656.67,A005,A028,0,0,normal
TX0002550,2026-01-16 07:43:56.491032780,9871.03,A030,A003,1,1,circular
TX0000514,2026-01-16 07:53:21.058838494,1376.55,A020,A003,0,0,normal
TX0003390,2026-01-16 08:02:38.377071112,399.84,A017,A008,0,0,normal
TX0002182,2026-01-16 08:03:15.573800844,895.47,A013,A001,0,0,normal
TX0002473,2026-01-16 08:22:10.046347376,1999.18,A024,A011,0,0,normal
TX0003495,2026-01-16 08:23:24.464653369,299.39,A020,A008,0,0,normal
TX0001757,2026-01-16 08:35:30.367915469,53.43,A001,A024,0,0,normal
TX0004393,2026-01-16 08:40:35.750146612,852.23,A004,A028,0,0,normal
TX0003090,2026-01-16 08:43:35.214504067,511.47,A005,A019,0,0,normal
TX0002331,2026-01-16 09:26:40.967851644,139.76,A022,A002,0,0,normal
TX0001216,2026-01-16 09:48:09.459679936,18260.49,A003,A013,1,0,circular
TX0003306,2026-01-16 10:27:24.221735561,1056.36,A014,A011,0,0,normal
TX0001849,2026-01-16 11:04:43.140186403,293.82,A024,A001,0,0,normal
TX0001854,2026-01-16 11:17:10.428959945,9750.48,A021,A030,1,0,circular
TX0005886,2026-01-16 11:17:56.012660371,9949.73,A021,A030,1,0,structuring
TX0005576,2026-01-16 11:45:09.232707968,518.43,A026,A021,0,0,normal
TX0001146,2026-01-16 11:51:39.541366525,265.87,A030,A008,0,0,normal
TX0001867,2026-01-16 11:53:22.361845470,589.06,A023,A013,0,0,normal
TX0002716,2026-01-16 11:59:30.969486647,236.36,A016,A022,0,0,normal
TX0003583,2026-01-16 12:50:38.259054269,803.35,A006,A022,0,0,normal
TX0000100,2026-01-16 13:57:21.960653539,21800.27,A019,A021,1,0,structuring
TX0004991,2026-01-16 14:51:24.557343238,9898.19,A003,A021,1,0,structuring
TX0004934,2026-01-16 15:04:12.965336353,330.46,A023,A021,0,0,normal
TX0003948,2026-01-16 15:04:38.702935216,822.57,A015,A030,0,0,normal
TX0005162,2026-01-16 15:55:21.118887630,789.54,A009,A006,0,0,normal
TX0001876,2026-01-16 16:22:54.378827105,710.63,A025,A004,0,0,normal
TX0002345,2026-01-16 16:44:16.715113401,1402.63,A016,A009,0,0,normal
TX0001122,2026-01-16 16:50:17.455420084,271.23,A007,A028,0,0,normal
TX0004759,2026-01-16 16:50:53.459927306,268.38,A005,A018,0,0,normal
TX0001231,2026-01-16 17:19:02.647578903,185.33,A019,A004,0,0,normal
TX0001972,2026-01-16 18:05:09.994800921,376.84,A012,A029,0,0,normal
TX0000329,2026-01-16 18:23:23.920467717,1086.0,A006,A022,0,0,normal
TX0001537,2026-01-16 19:31:37.399544763,962.92,A009,A011,0,0,normal
TX0001021,2026-01-16 19:50:07.474559353,2477.01,A002,A021,0,0,normal
TX0004539,2026-01-16 20:15:45.530414755,1418.68,A029,A028,0,0,normal
TX0003374,2026-01-16 20:40:32.802522053,1837.36,A021,A007,0,0,normal
TX0001301,2026-01-16 21:01:43.912865656,1365.24,A004,A017,0,0,normal
TX0003445,2026-01-16 21:03:19.788145041,714.21,A005,A001,0,0,normal
TX0002695,2026-01-16 21:06:30.780863488,1450.15,A009,A001,0,0,normal
TX0004055,2026-01-16 21:46:42.171299721,561.39,A012,A008,0,0,normal
TX0002897,2026-01-16 22:04:35.207517687,159.82,A026,A007,0,0,normal
TX0003044,2026-01-16 22:45:59.668723121,582.39,A030,A025,0,0,normal
TX0000216,2026-01-16 22:49:43.080478842,955.3,A016,A011,0,0,normal
TX0001374,2026-01-16 22:53:48.618282311,364.48,A013,A029,0,0,normal
TX0004005,2026-01-16 23:26:43.330130310,418.44,A026,A019,0,0,normal
TX0004427,2026-01-16 23:43:39.074848807,3131.93,A020,A021,0,0,normal
TX0000871,2026-01-17 00:04:45.094603677,535.06,A010,A019,0,0,normal
TX0000462,2026-01-17 00:17:27.331078331,1173.91,A025,A016,0,0,normal
TX0002655,2026-01-17 00:26:33.991802840,473.25,A023,A002,0,0,normal
TX0001454,2026-01-17 00:35:03.365874448,2701.76,A019,A023,0,0,normal
TX0005643,2026-01-17 01:29:43.270974132,15044.77,A019,A021,1,0,circular
TX0003889,2026-01-17 01:36:31.980000246,248.11,A022,A026,0,0,normal
TX0001959,2026-01-17 02:44:33.563125222,603.53,A018,A021,0,0,normal
TX0003868,2026-01-17 03:11:30.124775270,989.12,A028,A022,0,0,normal
TX0003530,2026-01-17 03:22:56.438885802,1440.81,A005,A025,0,0,normal
TX0002857,2026-01-17 03:43:17.581261052,296.94,A030,A022,0,0,normal
TX0003933,2026-01-17 03:52:52.529420905,1198.2,A030,A007,0,0,normal
TX0001247,2026-01-17 04:18:24.620041526,316.17,A008,A013,0,0,normal
TX0002367,2026-01-17 04:25:02.345756906,1243.03,A027,A001,0,0,normal
TX0001652,2026-01-17 05:13:09.714566621,9904.71,A013,A019,1,1,circular
TX0000974,2026-01-17 05:28:21.623747051,17922.07,A003,A013,1,0,repeated_pair
TX0002784,2026-01-17 05:30:02.714732836,1681.59,A005,A022,0,0,normal
TX0000969,2026-01-17 05:32:19.976621452,527.05,A023,A017,0,0,normal
TX0001993,2026-01-17 05:55:46.377324852,568.2,A005,A027,0,0,normal
TX0000508,2026-01-17 06:19:31.197576515,13745.37,A019,A021,1,0,repeated_pair
TX0005858,2026-01-17 06:30:21.159978118,220.75,A016,A009,0,0,normal
TX0000122,2026-01-17 06:48:05.466820578,329.08,A015,A028,0,0,normal
TX0001705,2026-01-17 06:51:27.361695521,127.4,A024,A016,0,0,normal
TX0003556,2026-01-17 06:59:35.914598517,1904.19,A007,A011,0,0,normal
TX0002131,2026-01-17 07:44:31.102679975,1077.49,A007,A015,0,0,normal
TX0000060,2026-01-17 08:02:11.451524162,6202.3,A017,A002,0,0,normal
TX0002624,2026-01-17 08:28:48.567292288,328.37,A027,A015,0,0,normal
TX0000930,2026-01-17 08:32:08.937575970,455.13,A006,A008,0,0,normal
TX0002819,2026-01-17 08:38:53.624991152,1430.94,A009,A030,0,0,normal
TX0004121,2026-01-17 09:26:10.032226726,15651.18,A003,A013,1,0,circular
TX0001890,2026-01-17 10:29:21.746929786,21741.79,A030,A003,1,1,circular
TX0002397,2026-01-17 11:45:35.071654241,9719.51,A019,A021,1,0,repeated_pair
TX0003944,2026-01-17 12:12:40.186230122,269.22,A013,A012,0,0,normal
TX0002934,2026-01-17 12:17:11.955314508,2139.97,A008,A001,0,0,normal
TX0005900,2026-01-17 12:50:17.226921434,898.49,A016,A030,0,0,normal
TX0004387,2026-01-17 13:07:44.361748773,188.54,A006,A022,0,0,normal
TX0004492,2026-01-17 13:12:04.621736301,9643.47,A013,A019,1,1,circular
TX0001170,2026-01-17 13:17:54.118464645,605.51,A011,A018,0,0,normal
TX0005660,2026-01-17 13:30:48.177948148,9892.97,A013,A019,1,0,structuring
TX0001962,2026-01-17 13:56:54.119307453,450.29,A012,A017,0,0,normal
TX0004877,2026-01-17 15:28:52.979075513,4234.93,A007,A024,0,0,normal
TX0003267,2026-01-17 15:37:00.904486144,752.38,A010,A028,0,0,normal
TX0003360,2026-01-17 15:55:16.680580589,227.0,A015,A026,0,0,normal
TX0000356,2026-01-17 16:24:37.935936856,1672.89,A022,A004,0,0,normal
TX0000692,2026-01-17 18:03:34.765775807,181.65,A025,A004,0,0,normal
TX0004739,2026-01-17 18:42:13.054271393,20756.0,A003,A013,1,1,repeated_pair
TX0001917,2026-01-17 19:27:55.708262532,311.51,A010,A007,0,0,normal
TX0005885,2026-01-17 19:43:28.376533929,9923.39,A030,A003,1,1,circular
TX0000144,2026-01-17 21:12:08.283167803,830.15,A009,A017,0,0,normal
TX0004833,2026-01-17 21:35:34.641187245,51.98,A011,A025,0,0,normal
TX0002278,2026-01-17 21:50:42.111429919,536.09,A009,A011,0,0,normal
TX0000317,2026-01-17 21:52:18.042684064,225.57,A014,A022,0,0,normal
TX0005972,2026-01-17 21:58:14.934629088,9627.68,A003,A013,1,0,repeated_pair
TX0000369,2026-01-17 23:13:30.910075236,698.98,A028,A008,0,0,normal
TX0002293,2026-01-17 23:40:16.490798688,357.28,A019,A001,0,0,normal
TX0001188,2026-01-18 00:07:21.966648229,129.19,A007,A028,0,0,normal
TX0000823,2026-01-18 00:09:15.758731900,673.94,A008,A020,0,0,normal
TX0001859,2026-01-18 00:10:19.694106688,179.24,A030,A025,0,0,normal
TX0004132,2026-01-18 00:12:32.259579361,773.35,A019,A011,0,0,normal
TX0003888,2026-01-18 00:21:22.271085879,369.8,A006,A009,0,0,normal
TX0001353,2026-01-18 00:54:06.059837267,602.75,A008,A005,0,0,normal
TX0001665,2026-01-18 00:56:56.721414081,162.89,A029,A006,0,0,normal
TX0000303,2026-01-18 01:01:30.321884620,691.77,A012,A009,0,0,normal
TX0005095,2026-01-18 01:15:18.402834138,386.38,A001,A002,0,0,normal
TX0005336,2026-01-18 02:11:44.247883674,448.52,A003,A002,0,0,normal
TX0000487,2026-01-18 02:29:51.409256608,666.17,A029,A023,0,0,normal
TX0001112,2026-01-18 02:36:24.531019592,470.5,A002,A012,0,0,normal
TX0004797,2026-01-18 02:39:02.094312235,983.49,A014,A019,0,0,normal
TX0005833,2026-01-18 02:44:48.106116754,170.62,A017,A014,0,0,normal
TX0003621,2026-01-18 02:50:32.056056886,1486.46,A013,A029,0,0,normal
TX0003561,2026-01-18 03:20:12.447617656,9705.62,A013,A021,1,0,structuring
TX0001189,2026-01-18 04:02:36.975619828,770.8,A024,A020,0,0,normal
TX0002174,2026-01-18 05:49:34.371515733,14867.44,A021,A030,1,1,circular
TX0003774,2026-01-18 05:58:45.319495317,2384.9,A003,A004,0,0,normal
TX0005810,2026-01-18 06:31:41.136788135,525.52,A021,A022,0,0,normal
TX0002852,2026-01-18 07:17:41.169191761,305.11,A028,A016,0,0,normal
TX0000860,2026-01-18 07:23:53.784869720,626.9,A027,A005,0,0,normal
TX0004544,2026-01-18 08:22:21.476889324,382.18,A023,A010,0,0,normal
TX0001152,2026-01-18 08:49:29.066212311,9692.0,A013,A019,1,0,circular
TX0003897,2026-01-18 10:06:10.178395888,866.11,A016,A008,0,0,normal
TX0002846,2026-01-18 10:08:50.444462101,518.89,A030,A001,0,0,normal
TX0001755,2026-01-18 10:32:46.768774014,1300.61,A020,A003,0,0,normal
TX0003837,2026-01-18 10:52:50.710089857,699.71,A030,A019,0,0,normal
TX0004860,2026-01-18 10:54:20.150650324,257.38,A008,A022,0,0,normal
TX0003198,2026-01-18 11:10:40.442354397,193.71,A027,A021,0,0,normal
TX0004167,2026-01-18 11:26:39.479586829,937.88,A024,A003,0,0,normal
TX0004845,2026-01-18 12:02:55.828122066,405.78,A015,A003,0,0,normal
TX0003961,2026-01-18 12:12:58.941645782,1128.36,A001,A019,0,0,normal
TX0005649,2026-01-18 12:34:55.921861439,867.97,A013,A030,0,0,normal
TX0003184,2026-01-18 12:36:51.644550652,137.49,A014,A024,0,0,normal
TX0004903,2026-01-18 12:51:25.628192692,1553.2,A002,A005,0,0,normal
TX0001299,2026-01-18 13:30:41.263761717,511.91,A021,A004,0,0,normal
TX0004325,2026-01-18 13:33:20.452270359,866.08,A008,A021,0,0,normal
TX0005781,2026-01-18 13:37:12.683304092,747.22,A027,A028,0,0,normal
TX0003087,2026-01-18 13:38:01.398845325,3079.94,A006,A021,0,0,normal
TX0003841,2026-01-18 13:41:31.120479062,741.78,A025,A006,0,0,normal
TX0002132,2026-01-18 13:43:51.880740531,940.84,A017,A006,0,0,normal
TX0005870,2026-01-18 13:48:45.976249139,135.29,A011,A021,0,0,normal
TX0003707,2026-01-18 14:03:21.933700981,339.73,A018,A006,0,0,normal
TX0003368,2026-01-18 14:10:23.334284817,187.2,A011,A016,0,0,normal
TX0002803,2026-01-18 14:11:08.072321407,498.43,A019,A017,0,0,normal
TX0001369,2026-01-18 14:15:55.666000165,9770.18,A003,A013,1,1,repeated_pair
TX0000352,2026-01-18 14:16:15.358340036,327.02,A003,A008,0,0,normal
TX0001597,2026-01-18 14:36:11.377676343,71.02,A025,A028,0,0,normal
TX0004087,2026-01-18 15:00:07.747065132,303.95,A018,A030,0,0,normal
TX0004858,2026-01-18 15:17:26.180931102,622.77,A007,A013,0,0,normal
TX0000188,2026-01-18 16:57:47.000774728,506.73,A018,A016,0,0,normal
TX0001586,2026-01-18 17:05:10.287855611,667.16,A011,A022,0,0,normal
TX0001888,2026-01-18 17:16:57.561998765,1072.72,A013,A002,0,0,normal
TX0002325,2026-01-18 17:28:28.104636686,587.44,A026,A014,0,0,normal
TX0003164,2026-01-18 17:44:47.642719068,265.88,A018,A007,0,0,normal
TX0001555,2026-01-18 18:22:34.291690588,562.39,A004,A020,0,0,normal
TX0003673,2026-01-18 18:47:07.229045896,12372.34,A003,A013,1,0,repeated_pair
TX0002984,2026-01-18 18:53:05.196500854,683.79,A003,A015,0,0,normal
TX0000328,2026-01-18 18:57:38.256345095,9713.62,A030,A003,1,0,structuring
TX0001642,2026-01-18 19:15:27.233958113,9710.27,A013,A019,1,0,circular
TX0005294,2026-01-18 19:39:59.581442916,9686.62,A021,A030,1,0,circular
TX0001222,2026-01-18 20:03:59.945499476,834.16,A028,A010,0,0,normal
TX0004338,2026-01-18 20:26:35.385335194,358.19,A010,A013,0,0,normal
TX0003584,2026-01-18 22:31:47.883259164,131.18,A007,A011,0,0,normal
TX0003996,2026-01-18 22:35:34.204528723,342.42,A018,A025,0,0,normal
TX0004892,2026-01-18 22:37:33.081815987,255.13,A006,A004,0,0,normal
TX0003314,2026-01-18 22:45:50.940556349,1272.82,A014,A009,0,0,normal
TX0000181,2026-01-18 23:00:38.337244444,9935.0,A019,A013,1,1,structuring
TX0001164,2026-01-18 23:24:09.713112055,2110.44,A030,A006,0,0,normal
TX0000010,2026-01-18 23:48:05.982538240,523.65,A025,A020,0,0,normal
TX0002143,2026-01-19 00:26:44.012644252,153.19,A004,A001,0,0,normal
TX0000825,2026-01-19 00:35:05.774510123,654.11,A003,A023,0,0,normal
TX0003398,2026-01-19 01:50:16.752093394,14222.93,A013,A003,1,0,structuring
TX0004487,2026-01-19 02:04:50.817950900,609.65,A005,A022,0,0,normal
TX0002309,2026-01-19 02:05:44.379585272,315.25,A028,A001,0,0,normal
TX0003773,2026-01-19 02:23:07.103682706,879.37,A026,A023,0,0,normal
TX0004622,2026-01-19 02:25:14.264871238,655.44,A021,A025,0,0,normal
TX0002102,2026-01-19 02:50:11.125548475,296.25,A007,A008,0,0,normal
TX0000426,2026-01-19 02:54:44.327605594,847.8,A014,A018,0,0,normal
TX0002886,2026-01-19 03:07:15.985213745,311.02,A024,A027,0,0,normal
TX0000381,2026-01-19 03:18:55.767116196,425.15,A002,A020,0,0,normal
TX0001721,2026-01-19 03:21:38.692016416,1382.29,A013,A027,0,0,normal
TX0003640,2026-01-19 03:25:08.142904625,67.88,A018,A011,0,0,normal
TX0002728,2026-01-19 04:08:12.736516421,141.32,A002,A019,0,0,normal
TX0002197,2026-01-19 04:32:10.212302981,106.75,A020,A003,0,0,normal
TX0003169,2026-01-19 05:24:46.477494018,301.95,A009,A019,0,0,normal
TX0000740,2026-01-19 05:47:02.275781584,198.73,A020,A017,0,0,normal
TX0002217,2026-01-19 05:49:16.359008898,321.52,A007,A022,0,0,normal
TX0003010,2026-01-19 06:17:18.404231525,593.72,A004,A014,0,0,normal
TX0004992,2026-01-19 06:59:51.951760057,402.36,A023,A002,0,0,normal
TX0004322,2026-01-19 07:01:37.817106584,635.17,A030,A007,0,0,normal
TX0005085,2026-01-19 07:26:47.337013246,9822.38,A030,A003,1,0,circular
TX0002898,2026-01-19 08:50:06.545291228,382.59,A020,A012,0,0,normal
TX0003906,2026-01-19 09:18:25.492997721,76.71,A023,A029,0,0,normal
TX0005784,2026-01-19 09:25:35.531046144,833.76,A025,A002,0,0,normal
TX0000185,2026-01-19 09:29:53.722027826,2575.11,A004,A016,0,0,normal
TX0000926,2026-01-19 10:54:33.249065675,990.47,A027,A004,0,0,normal
TX0004049,2026-01-19 11:34:17.247306979,307.94,A005,A017,0,0,normal
TX0005777,2026-01-19 11:48:02.618159716,509.62,A007,A012,0,0,normal
TX0002835,2026-01-19 12:10:45.975915062,224.64,A027,A006,0,0,normal
TX0000309,2026-01-19 12:34:14.504649354,17157.56,A021,A030,1,0,circular
TX0005259,2026-01-19 13:53:49.082991979,9911.38,A021,A030,1,0,circular
TX0002851,2026-01-19 14:36:57.883220817,9744.62,A003,A013,1,0,circular
TX0004374,2026-01-19 14:44:28.644455376,122.71,A020,A004,0,0,normal
TX0002756,2026-01-19 14:47:48.568367157,638.55,A017,A016,0,0,normal
TX0005539,2026-01-19 14:48:58.528901020,653.44,A006,A005,0,0,normal
TX0001963,2026-01-19 14:52:01.463803766,167.96,A029,A008,0,0,normal
TX0002014,2026-01-19 15:52:04.500964650,441.82,A026,A004,0,0,normal
TX0000866,2026-01-19 15:52:59.310260387,1786.46,A009,A028,0,0,normal
TX0000350,2026-01-19 17:16:32.813158916,429.35,A007,A027,0,0,normal
TX0003547,2026-01-19 17:29:17.055353928,14621.73,A021,A019,1,1,structuring
TX0003042,2026-01-19 17:52:25.221304175,1161.43,A028,A010,0,0,normal
TX0001097,2026-01-19 17:53:05.028452826,276.06,A013,A002,0,0,normal
TX0003600,2026-01-19 18:06:41.219459001,498.02,A028,A016,0,0,normal
TX0005544,2026-01-19 18:38:41.672132907,510.21,A015,A020,0,0,normal
TX0002997,2026-01-19 18:46:06.088654422,3771.5,A006,A003,0,0,normal
TX0000118,2026-01-19 19:33:52.144233371,671.95,A011,A001,0,0,normal
TX0003407,2026-01-19 19:50:23.203997892,242.61,A017,A018,0,0,normal
TX0000577,2026-01-19 20:02:20.445442143,1694.44,A008,A014,0,0,normal
TX0001210,2026-01-19 20:43:41.772592566,643.26,A002,A004,0,0,normal
TX0004274,2026-01-19 20:54:36.165885456,1041.73,A028,A023,0,0,normal
TX0002184,2026-01-19 21:44:57.477464783,650.2,A030,A020,0,0,normal
TX0002248,2026-01-19 22:20:31.587663787,681.94,A010,A017,0,0,normal
TX0001440,2026-01-19 22:54:17.940611242,415.72,A023,A028,0,0,normal
TX0005491,2026-01-19 23:14:14.583565699,475.47,A002,A018,0,0,normal
TX0005043,2026-01-19 23:21:09.945826308,210.78,A002,A012,0,0,normal
TX0005478,2026-01-19 23:53:49.179532055,302.21,A009,A007,0,0,normal
TX0003943,2026-01-20 01:59:10.205660791,21744.23,A019,A021,1,0,circular
TX0004426,2026-01-20 02:14:47.179692942,876.08,A016,A003,0,0,normal
TX0005618,2026-01-20 02:15:15.980571648,1312.31,A003,A010,0,0,normal
TX0000262,2026-01-20 02:31:06.819348478,9948.86,A013,A019,1,1,circular
TX0003250,2026-01-20 02:45:50.801696823,891.15,A021,A015,0,0,normal
TX0003875,2026-01-20 03:11:24.650828990,18267.22,A003,A013,1,0,repeated_pair
TX0003669,2026-01-20 04:29:55.375133379,978.93,A029,A009,0,0,normal
TX0005333,2026-01-20 05:20:13.043560622,445.66,A021,A013,0,0,normal
TX0003462,2026-01-20 06:26:51.882323995,88.27,A029,A003,0,0,normal
TX0001842,2026-01-20 06:38:42.768990397,9872.75,A019,A013,1,0,structuring
TX0001693,2026-01-20 06:47:33.064874776,563.44,A030,A002,0,0,normal
TX0000294,2026-01-20 06:56:41.894273973,440.79,A012,A029,0,0,normal
TX0002172,2026-01-20 07:12:39.186800931,495.19,A025,A002,0,0,normal
TX0002222,2026-01-20 07:28:33.953042541,460.15,A002,A030,0,0,normal
TX0000015,2026-01-20 07:30:10.201259986,9759.33,A019,A021,1,1,repeated_pair
TX0002389,2026-01-20 07:35:21.834538399,79.8,A015,A030,0,0,normal
TX0004541,2026-01-20 07:42:10.298191195,439.16,A029,A017,0,0,normal
TX0005355,2026-01-20 09:04:38.539306886,354.94,A012,A004,0,0,normal
TX0001017,2026-01-20 09:10:17.118962682,1020.66,A020,A016,0,0,normal
TX0002770,2026-01-20 09:36:58.328396306,840.6,A004,A005,0,0,normal
TX0005962,2026-01-20 09:44:06.433972332,109.03,A011,A005,0,0,normal
TX0002589,2026-01-20 09:56:08.176510388,189.56,A015,A001,0,0,normal
TX0002633,2026-01-20 12:00:39.033683430,165.75,A026,A006,0,0,normal
TX0004680,2026-01-20 12:31:38.527879006,126.63,A020,A017,0,0,normal
TX0000401,2026-01-20 12:32:19.554021687,110.77,A018,A006,0,0,normal
TX0003258,2026-01-20 12:37:14.203420169,17392.2,A019,A030,1,0,structuring
TX0002570,2026-01-20 12:52:23.682796736,97.45,A010,A019,0,0,normal
TX0003467,2026-01-20 13:04:55.480731260,229.95,A026,A016,0,0,normal
TX0001137,2026-01-20 13:26:11.876251511,15247.52,A019,A021,1,0,repeated_pair
TX0004875,2026-01-20 13:29:20.991647913,580.32,A027,A016,0,0,normal
TX0000865,2026-01-20 14:31:42.563849577,206.29,A024,A013,0,0,normal
TX0003225,2026-01-20 14:43:19.966368272,785.77,A010,A020,0,0,normal
TX0003663,2026-01-20 15:11:57.198080922,316.28,A023,A009,0,0,normal
TX0000931,2026-01-20 15:46:06.307926256,204.48,A021,A015,0,0,normal
TX0000236,2026-01-20 16:43:48.771130451,326.74,A020,A011,0,0,normal
TX0005142,2026-01-20 16:47:36.798478681,16588.72,A013,A019,1,0,circular
TX0004371,2026-01-20 17:02:14.337837396,674.49,A017,A019,0,0,normal
TX0002568,2026-01-20 17:07:57.836629205,9859.11,A019,A021,1,0,circular
TX0000252,2026-01-20 17:26:55.128148627,302.22,A023,A010,0,0,normal
TX0004357,2026-01-20 17:40:11.689047856,125.96,A022,A015,0,0,normal
TX0003846,2026-01-20 18:30:20.816370917,124.17,A013,A010,0,0,normal
TX0003353,2026-01-20 18:30:51.427233007,457.6,A020,A025,0,0,normal
TX0002435,2026-01-20 18:56:47.163743082,716.58,A022,A014,0,0,normal
TX0000791,2026-01-20 19:18:15.519977782,13431.97,A019,A021,1,1,repeated_pair
TX0005508,2026-01-20 19:46:14.264135566,481.39,A010,A028,0,0,normal
TX0005694,2026-01-20 19:47:31.260149766,1630.79,A016,A002,0,0,normal
TX0005537,2026-01-20 19:54:54.944653292,819.92,A016,A015,0,0,normal
TX0005248,2026-01-20 20:15:46.852752541,113.51,A028,A013,0,0,normal
TX0002232,2026-01-20 20:40:47.091480426,273.99,A009,A029,0,0,normal
TX0003110,2026-01-20 22:25:03.594719830,17578.09,A030,A021,1,0,structuring
TX0002815,2026-01-20 22:58:11.133022649,139.13,A009,A015,0,0,normal
TX0004008,2026-01-21 00:12:20.578136186,815.21,A012,A026,0,0,normal
TX0000395,2026-01-21 00:18:52.784957672,215.73,A014,A003,0,0,normal
TX0005882,2026-01-21 00:22:20.777994185,12357.68,A013,A003,1,1,structuring
TX0003310,2026-01-21 00:51:01.757843842,373.56,A018,A001,0,0,normal
TX0002016,2026-01-21 00:51:59.054473534,2030.14,A012,A004,0,0,normal
TX0002470,2026-01-21 01:20:25.239425622,91.55,A021,A005,0,0,normal
TX0005563,2026-01-21 01:25:20.517549928,818.42,A011,A022,0,0,normal
TX0003761,2026-01-21 01:32:03.409119759,131.66,A003,A018,0,0,normal
TX0002366,2026-01-21 01:55:21.201994673,2478.96,A007,A024,0,0,normal
TX0001933,2026-01-21 02:26:39.679829067,9807.09,A019,A021,1,0,repeated_pair
